id,category,subtype,text,pose,favor_delta,anger_delta,weight
tech_17933,tech,gm,じゃあ、gmを先に見たほうが安心かな。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。入力範囲の端でも崩れないか見てみよ。 どうかな。,idle_013,1,-1,1
tech_17934,tech,gm,じゃあ、gmを先に見たほうが安心かな。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、gmとIDも一緒に見たいな。ここ、実際のレイアウトまで想像すると見え方が変わるよ。,idle_014,1,-1,1
tech_17935,tech,gm,じゃあ、gmを先に見たほうが安心かな。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいよ。ACで利得と位相を見てみたいな。 ここ、実際のレイアウトまで想像すると見え方が変わるよ。,idle_015,1,-1,1
tech_17936,tech,gm,じゃあ、gmを先に見たほうが安心かな。 ここ、実際のレイアウトまで想像すると見え方が変わるよ。 それでね、電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、tranで大信号の動きも確認しよ。,idle_016,1,-1,1
tech_17937,tech,gm,じゃあ、gmを先に見たほうが安心かな。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいの。わたしならMonte Carloでばらつきまで見ておくと安心だよ。 ここ、好きなポイントなんだよね。,idle_017,1,-1,1
tech_17938,tech,gm,じゃあ、gmを先に見たほうが安心かな。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいかな。ここ、実際のレイアウトまで想像すると見え方が変わるよ。 PEX後でも同じ傾向か確認したいな。,idle_018,1,-1,1
tech_17939,tech,gm,じゃあ、gmを先に見たほうが安心かな。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。入力範囲の端でも崩れないか見てみよ。 わたしはこんな感じで見てるよ。,idle_019,1,-1,1
tech_17940,tech,gm,じゃあ、gmを先に見たほうが安心かな。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、gmとIDも一緒に見たいな。わたしなら改善前と改善後を並べて、差を見てみるかな。,idle_020,1,-1,1
tech_17941,tech,gm,じゃあ、gmを先に見たほうが安心かな。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいよ。ACで利得と位相を見てみたいな。 わたしなら改善前と改善後を並べて、差を見てみるかな。,idle_021,1,-1,1
tech_17942,tech,gm,じゃあ、gmを先に見たほうが安心かな。 わたしなら改善前と改善後を並べて、差を見てみるかな。 それでね、電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、tranで大信号の動きも確認しよ。,idle_022,1,-1,1
tech_17943,tech,gm,じゃあ、gmを先に見たほうが安心かな。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいの。わたしならMonte Carloでばらつきまで見ておくと安心だよ。 わたしはこんな感じで見てるよ。,idle_023,1,-1,1
tech_17944,tech,gm,じゃあ、gmを先に見たほうが安心かな。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいかな。わたしなら改善前と改善後を並べて、差を見てみるかな。 PEX後でも同じ傾向か確認したいな。,idle_024,1,-1,1
tech_17945,tech,gm,じゃあ、gmを先に見たほうが安心かな。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。入力範囲の端でも崩れないか見てみよ。 たぶんこの順番が分かりやすいよ。,idle_025,1,-1,1
tech_17946,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、gmとIDも一緒に見たいな。ここが分かると、次の判断がしやすいんだよね。,idle_026,1,-1,1
tech_17947,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいよ。ACで利得と位相を見てみたいな。 ここが分かると、次の判断がしやすいんだよね。,idle_027,1,-1,1
tech_17948,tech,gm,じゃあ、gmを一緒に確認しよ。 ここが分かると、次の判断がしやすいんだよね。 それでね、電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、tranで大信号の動きも確認しよ。,idle_028,1,-1,1
tech_17949,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいの。わたしならPVTを振っても同じ説明が通るか見たいね。 一緒に見てみよっか。,idle_029,1,-1,1
tech_17950,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいかな。ここが分かると、次の判断がしやすいんだよね。 Monte Carloでばらつきまで見ておくと安心だよ。,idle_030,1,-1,1
tech_17951,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。PEX後でも同じ傾向か確認したいな。 ここ、好きなポイントなんだよね。,idle_031,1,-1,1
tech_17952,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、gmとIDも一緒に見たいな。ここを曖昧にすると、あとで波形を見ても迷いやすいの。,idle_032,1,-1,1
tech_17953,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいよ。ACで利得と位相を見てみたいな。 ここを曖昧にすると、あとで波形を見ても迷いやすいの。,idle_033,1,-1,1
tech_17954,tech,gm,じゃあ、gmを一緒に確認しよ。 ここを曖昧にすると、あとで波形を見ても迷いやすいの。 それでね、電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、tranで大信号の動きも確認しよ。,idle_034,1,-1,1
tech_17955,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいの。わたしならPVTを振っても同じ説明が通るか見たいね。 ちょっと細かいけど、あとで効いてくるんだよね。,idle_035,1,-1,1
tech_17956,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいかな。ここを曖昧にすると、あとで波形を見ても迷いやすいの。 Monte Carloでばらつきまで見ておくと安心だよ。,idle_036,1,-1,1
tech_17957,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。PEX後でも同じ傾向か確認したいな。 ちょっと細かいけど、あとで効いてくるんだよね。,idle_037,1,-1,1
tech_17958,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、gmとIDも一緒に見たいな。わたしは数式だけじゃなくて、波形も一緒に見るようにしてるよ。,idle_038,1,-1,1
tech_17959,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいよ。ACで利得と位相を見てみたいな。 わたしは数式だけじゃなくて、波形も一緒に見るようにしてるよ。,idle_039,1,-1,1
tech_17960,tech,gm,じゃあ、gmを一緒に確認しよ。 わたしは数式だけじゃなくて、波形も一緒に見るようにしてるよ。 それでね、電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、tranで大信号の動きも確認しよ。,idle_040,1,-1,1
tech_17961,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいの。わたしならPVTを振っても同じ説明が通るか見たいね。 たぶんこの順番が分かりやすいよ。,idle_041,1,-1,1
tech_17962,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいかな。わたしは数式だけじゃなくて、波形も一緒に見るようにしてるよ。 Monte Carloでばらつきまで見ておくと安心だよ。,idle_042,1,-1,1
tech_17963,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。PEX後でも同じ傾向か確認したいな。 うん、これでだいぶ見通しよくなるはず。,idle_043,1,-1,1
tech_17964,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、gmとIDも一緒に見たいな。このへん、地味だけど設計の性格が出るところなんだよね。,idle_044,1,-1,1
tech_17965,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいよ。ACで利得と位相を見てみたいな。 このへん、地味だけど設計の性格が出るところなんだよね。,idle_045,1,-1,1
tech_17966,tech,gm,じゃあ、gmを一緒に確認しよ。 このへん、地味だけど設計の性格が出るところなんだよね。 それでね、電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、tranで大信号の動きも確認しよ。,idle_046,1,-1,1
tech_17967,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいの。わたしならPVTを振っても同じ説明が通るか見たいね。 どうかな。,idle_047,1,-1,1
tech_17968,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいかな。このへん、地味だけど設計の性格が出るところなんだよね。 Monte Carloでばらつきまで見ておくと安心だよ。,idle_048,1,-1,1
tech_17969,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。PEX後でも同じ傾向か確認したいな。 一緒に見てみよっか。,idle_049,1,-1,1
tech_17970,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、gmとIDも一緒に見たいな。一個ずつ切り分けると、意外とすぐ原因が見えてくるよ。,idle_050,1,-1,1
tech_17971,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいよ。ACで利得と位相を見てみたいな。 一個ずつ切り分けると、意外とすぐ原因が見えてくるよ。,idle_051,1,-1,1
tech_17972,tech,gm,じゃあ、gmを一緒に確認しよ。 一個ずつ切り分けると、意外とすぐ原因が見えてくるよ。 それでね、電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、tranで大信号の動きも確認しよ。,idle_052,1,-1,1
tech_17973,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいの。わたしならPVTを振っても同じ説明が通るか見たいね。 ここまで見えたら、次に進んでよさそう。,idle_053,1,-1,1
tech_17974,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいかな。一個ずつ切り分けると、意外とすぐ原因が見えてくるよ。 Monte Carloでばらつきまで見ておくと安心だよ。,idle_054,1,-1,1
tech_17975,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。PEX後でも同じ傾向か確認したいな。 ここ、ちゃんと押さえられたら強いよ。,idle_055,1,-1,1
tech_17976,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、gmとIDも一緒に見たいな。ここまで言葉にできると、レビューでも説明しやすいよ。,idle_056,1,-1,1
tech_17977,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいよ。ACで利得と位相を見てみたいな。 ここまで言葉にできると、レビューでも説明しやすいよ。,idle_057,1,-1,1
tech_17978,tech,gm,じゃあ、gmを一緒に確認しよ。 ここまで言葉にできると、レビューでも説明しやすいよ。 それでね、電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、tranで大信号の動きも確認しよ。,idle_058,1,-1,1
tech_17979,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいの。わたしならMonte Carloでばらつきまで見ておくと安心だよ。 これなら整理しやすいと思う。,idle_059,1,-1,1
tech_17980,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいかな。ここまで言葉にできると、レビューでも説明しやすいよ。 PEX後でも同じ傾向か確認したいな。,idle_060,1,-1,1
tech_17981,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。入力範囲の端でも崩れないか見てみよ。 ここまで見えたら、次に進んでよさそう。,idle_061,1,-1,1
tech_17982,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、gmとIDも一緒に見たいな。ちゃんと余裕を残しておくと、PVTで慌てなくて済むかも。,idle_062,1,-1,1
tech_17983,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいよ。ACで利得と位相を見てみたいな。 ちゃんと余裕を残しておくと、PVTで慌てなくて済むかも。,idle_063,1,-1,1
tech_17984,tech,gm,じゃあ、gmを一緒に確認しよ。 ちゃんと余裕を残しておくと、PVTで慌てなくて済むかも。 それでね、電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、tranで大信号の動きも確認しよ。,idle_064,1,-1,1
tech_17985,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいの。わたしならMonte Carloでばらつきまで見ておくと安心だよ。 ここ、ちゃんと押さえられたら強いよ。,idle_065,1,-1,1
tech_17986,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいかな。ちゃんと余裕を残しておくと、PVTで慌てなくて済むかも。 PEX後でも同じ傾向か確認したいな。,idle_066,1,-1,1
tech_17987,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。入力範囲の端でも崩れないか見てみよ。 これなら整理しやすいと思う。,idle_067,1,-1,1
tech_17988,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、gmとIDも一緒に見たいな。理想式だけで決めずに、最後はSPICEでも確認したいな。,idle_068,1,-1,1
tech_17989,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいよ。ACで利得と位相を見てみたいな。 理想式だけで決めずに、最後はSPICEでも確認したいな。,idle_069,1,-1,1
tech_17990,tech,gm,じゃあ、gmを一緒に確認しよ。 理想式だけで決めずに、最後はSPICEでも確認したいな。 それでね、電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、tranで大信号の動きも確認しよ。,idle_070,1,-1,1
tech_17991,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいの。わたしならMonte Carloでばらつきまで見ておくと安心だよ。 うん、これでだいぶ見通しよくなるはず。,idle_071,1,-1,1
tech_17992,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいかな。理想式だけで決めずに、最後はSPICEでも確認したいな。 PEX後でも同じ傾向か確認したいな。,idle_072,1,-1,1
tech_17993,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。入力範囲の端でも崩れないか見てみよ。 どうかな。,idle_073,1,-1,1
tech_17994,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、gmとIDも一緒に見たいな。ここ、実際のレイアウトまで想像すると見え方が変わるよ。,idle_074,1,-1,1
tech_17995,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいよ。ACで利得と位相を見てみたいな。 ここ、実際のレイアウトまで想像すると見え方が変わるよ。,idle_075,1,-1,1
tech_17996,tech,gm,じゃあ、gmを一緒に確認しよ。 ここ、実際のレイアウトまで想像すると見え方が変わるよ。 それでね、電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、tranで大信号の動きも確認しよ。,idle_076,1,-1,1
tech_17997,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいの。わたしならMonte Carloでばらつきまで見ておくと安心だよ。 ここ、好きなポイントなんだよね。,idle_077,1,-1,1
tech_17998,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいかな。ここ、実際のレイアウトまで想像すると見え方が変わるよ。 PEX後でも同じ傾向か確認したいな。,idle_078,1,-1,1
tech_17999,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。入力範囲の端でも崩れないか見てみよ。 わたしはこんな感じで見てるよ。,idle_079,1,-1,1
tech_18000,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、gmとIDも一緒に見たいな。わたしなら改善前と改善後を並べて、差を見てみるかな。,idle_080,1,-1,1
tech_18001,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいよ。ACで利得と位相を見てみたいな。 わたしなら改善前と改善後を並べて、差を見てみるかな。,teach_001,1,-1,1
tech_18002,tech,gm,じゃあ、gmを一緒に確認しよ。 わたしなら改善前と改善後を並べて、差を見てみるかな。 それでね、電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいから、tranで大信号の動きも確認しよ。,teach_002,1,-1,1
tech_18003,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいの。わたしならMonte Carloでばらつきまで見ておくと安心だよ。 わたしはこんな感じで見てるよ。,teach_003,1,-1,1
tech_18004,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいかな。わたしなら改善前と改善後を並べて、差を見てみるかな。 PEX後でも同じ傾向か確認したいな。,teach_004,1,-1,1
tech_18005,tech,gm,じゃあ、gmを一緒に確認しよ。 電流を増やすとgmは上げやすいけど、消費電力とのバランスも見たいんだよね。入力範囲の端でも崩れないか見てみよ。 たぶんこの順番が分かりやすいよ。,teach_005,1,-1,1
tech_18006,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるよ。DCで動作点を見てみよっか。 ここが分かると、次の判断がしやすいんだよね。,teach_006,1,-1,1
tech_18007,tech,gmid,ねえ、ここはgm/IDを見たいかな。 ここが分かると、次の判断がしやすいんだよね。 それでね、弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、ACで利得と位相を見てみたいな。,teach_007,1,-1,1
tech_18008,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるの。わたしならtranで大信号の動きも確認しよ。 どうかな。,teach_008,1,-1,1
tech_18009,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるかな。ここが分かると、次の判断がしやすいんだよね。 PVTを振っても同じ説明が通るか見たいね。,teach_009,1,-1,1
tech_18010,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるんだよね。Monte Carloでばらつきまで見ておくと安心だよ。 どうかな。,teach_010,1,-1,1
tech_18011,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、gm/IDカーブも一緒に見たいな。ここが分かると、次の判断がしやすいんだよね。,teach_011,1,-1,1
tech_18012,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるよ。入力範囲の端でも崩れないか見てみよ。 ここが分かると、次の判断がしやすいんだよね。,teach_012,1,-1,1
tech_18013,tech,gmid,ねえ、ここはgm/IDを見たいかな。 ここが分かると、次の判断がしやすいんだよね。 それでね、弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、負荷を変えたときの余裕も見ておきたい。,teach_013,1,-1,1
tech_18014,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるの。わたしなら温度を振ったときの変化も気になるな。 一緒に見てみよっか。,teach_014,1,-1,1
tech_18015,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるかな。ここが分かると、次の判断がしやすいんだよね。 まず式で見積もって、そのあとSPICEで答え合わせしよ。,teach_015,1,-1,1
tech_18016,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるんだよね。DCで動作点を見てみよっか。 わたしはこんな感じで見てるよ。,teach_016,1,-1,1
tech_18017,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、gm/IDカーブも一緒に見たいな。ここを曖昧にすると、あとで波形を見ても迷いやすいの。,teach_017,1,-1,1
tech_18018,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるよ。tranで大信号の動きも確認しよ。 ここを曖昧にすると、あとで波形を見ても迷いやすいの。,teach_018,1,-1,1
tech_18019,tech,gmid,ねえ、ここはgm/IDを見たいかな。 ここを曖昧にすると、あとで波形を見ても迷いやすいの。 それでね、弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、PVTを振っても同じ説明が通るか見たいね。,teach_019,1,-1,1
tech_18020,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるの。わたしならMonte Carloでばらつきまで見ておくと安心だよ。 たぶんこの順番が分かりやすいよ。,teach_020,1,-1,1
tech_18021,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるかな。ここを曖昧にすると、あとで波形を見ても迷いやすいの。 PEX後でも同じ傾向か確認したいな。,teach_021,1,-1,1
tech_18022,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるんだよね。入力範囲の端でも崩れないか見てみよ。 これなら整理しやすいと思う。,teach_022,1,-1,1
tech_18023,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、gm/IDカーブも一緒に見たいな。わたしは数式だけじゃなくて、波形も一緒に見るようにしてるよ。,teach_023,1,-1,1
tech_18024,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるよ。ACで利得と位相を見てみたいな。 わたしは数式だけじゃなくて、波形も一緒に見るようにしてるよ。,teach_024,1,-1,1
tech_18025,tech,gmid,ねえ、ここはgm/IDを見たいかな。 わたしは数式だけじゃなくて、波形も一緒に見るようにしてるよ。 それでね、弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、tranで大信号の動きも確認しよ。,teach_025,1,-1,1
tech_18026,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるの。わたしならPVTを振っても同じ説明が通るか見たいね。 ここ、ちゃんと押さえられたら強いよ。,teach_026,1,-1,1
tech_18027,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるかな。わたしは数式だけじゃなくて、波形も一緒に見るようにしてるよ。 Monte Carloでばらつきまで見ておくと安心だよ。,teach_027,1,-1,1
tech_18028,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるんだよね。PEX後でも同じ傾向か確認したいな。 どうかな。,teach_028,1,-1,1
tech_18029,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、gm/IDカーブも一緒に見たいな。このへん、地味だけど設計の性格が出るところなんだよね。,teach_029,1,-1,1
tech_18030,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるよ。ACで利得と位相を見てみたいな。 このへん、地味だけど設計の性格が出るところなんだよね。,teach_030,1,-1,1
tech_18031,tech,gmid,ねえ、ここはgm/IDを見たいかな。 このへん、地味だけど設計の性格が出るところなんだよね。 それでね、弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、tranで大信号の動きも確認しよ。,teach_031,1,-1,1
tech_18032,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるの。わたしならPVTを振っても同じ説明が通るか見たいね。 うん、これでだいぶ見通しよくなるはず。,teach_032,1,-1,1
tech_18033,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるかな。このへん、地味だけど設計の性格が出るところなんだよね。 Monte Carloでばらつきまで見ておくと安心だよ。,teach_033,1,-1,1
tech_18034,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるんだよね。PEX後でも同じ傾向か確認したいな。 わたしはこんな感じで見てるよ。,teach_034,1,-1,1
tech_18035,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、gm/IDカーブも一緒に見たいな。一個ずつ切り分けると、意外とすぐ原因が見えてくるよ。,teach_035,1,-1,1
tech_18036,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるよ。ACで利得と位相を見てみたいな。 一個ずつ切り分けると、意外とすぐ原因が見えてくるよ。,teach_036,1,-1,1
tech_18037,tech,gmid,ねえ、ここはgm/IDを見たいかな。 一個ずつ切り分けると、意外とすぐ原因が見えてくるよ。 それでね、弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、tranで大信号の動きも確認しよ。,teach_037,1,-1,1
tech_18038,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるの。わたしならPVTを振っても同じ説明が通るか見たいね。 ここ、好きなポイントなんだよね。,teach_038,1,-1,1
tech_18039,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるかな。一個ずつ切り分けると、意外とすぐ原因が見えてくるよ。 Monte Carloでばらつきまで見ておくと安心だよ。,teach_039,1,-1,1
tech_18040,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるんだよね。PEX後でも同じ傾向か確認したいな。 たぶんこの順番が分かりやすいよ。,teach_040,1,-1,1
tech_18041,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、gm/IDカーブも一緒に見たいな。ここまで言葉にできると、レビューでも説明しやすいよ。,teach_041,1,-1,1
tech_18042,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるよ。ACで利得と位相を見てみたいな。 ここまで言葉にできると、レビューでも説明しやすいよ。,teach_042,1,-1,1
tech_18043,tech,gmid,ねえ、ここはgm/IDを見たいかな。 ここまで言葉にできると、レビューでも説明しやすいよ。 それでね、弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるから、tranで大信号の動きも確認しよ。,teach_043,1,-1,1
tech_18044,tech,gmid,ねえ、ここはgm/IDを見たいかな。 弱反転、moderate inversion、強反転のどこを使うかで設計の性格が変わるの。わたしならPVTを振っても同じ説明が通るか見たいね。 わたしはこんな感じで見てるよ。,teach_044,1,-1,1
